,peasantProfile,peasantEmotionalState,currentSeason,currentCropCare,robberyAccount,ptwDate,currentMoneyOrigin,currentPeasantActivityType,currentPeasantLeisureType,currentResourceNeededType,currentDay,timeLeftOnDay,newDay,weekBlock,busy,askedForLoanToday,robbedToday,checkedToday,internalCurrentDate,peasantKind,rainfallConditions,peasantFamilyMinimalVital,health,productivity,wellBeging,worker,peasantQualityFactor,liveStockAffinity,farm,cropSize,housing,servicesPresence,housingSize,housingCondition,housingLocation,farmDistance,money,totalIncome,loanAmountToPay,housingQuailty,timeSpentOnMaintenance,cropHealth,farmReady,harvestedWeightExpected,processedCrop,cropEficiency,processedWeight,processingTime,trainingLevel,trainingAvailability,trainingRelevance,trainingCost,irrigation,irrigationTime,pestControl,diseasedCrop,weedControl,infestedCrop,suppliesAvailability,toolsAvailability,associated,neighbors,collaborationValue,totalHarvestedWeight,healthProgramsAvailability,livestockFarming,livestockHealth,livestockNumber,familyTime,peasantFamilyAffinity,familyTimeAvailability,communications,socialCompatibility,restingTimeAvailibility,peasantRestAffinity,leisureOptions,sellDone,waterAvailable,pesticidesAvailable,tools,supplies,riceSeedsByHectare,seeds,harvestedWeight,startRiceSeason,endRiceSeason,currentCropName,purpose
2398,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,240,0.0,false,false,false,false,false,true,28/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,824754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2409,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,241,0.0,false,false,false,false,false,true,29/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,819754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2419,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,242,0.0,false,false,false,false,false,true,30/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,814754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2429,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,243,0.0,false,false,false,false,false,true,31/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,809754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2438,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,244,0.0,false,false,false,false,false,true,01/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,804754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2448,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,245,0.0,false,true,false,false,false,true,02/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,799754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2458,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,246,0.0,false,false,false,false,false,true,03/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,794754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2469,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,247,0.0,false,false,false,false,false,true,04/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,789754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2478,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,248,0.0,false,false,false,false,false,true,05/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,784754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2488,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,249,0.0,false,false,false,false,false,true,06/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,779754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2498,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,250,0.0,false,false,false,false,false,true,07/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,774754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2509,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,251,0.0,false,false,false,false,false,true,08/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,769754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2519,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,252,0.0,false,true,false,false,false,true,09/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,764754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2528,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,253,0.0,false,false,false,false,false,true,10/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,759754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2539,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,254,0.0,false,false,false,false,false,true,11/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,754754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2548,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,255,0.0,false,false,false,false,false,true,12/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,749754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2559,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,256,0.0,false,false,false,false,false,true,13/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,744754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2568,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,257,0.0,false,false,false,false,false,true,14/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,739754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2579,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,258,0.0,false,false,false,false,false,true,15/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,734754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2589,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,259,0.0,false,true,false,false,false,true,16/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,729754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2598,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,260,0.0,false,false,false,false,false,true,17/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,724754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2608,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,261,0.0,false,false,false,false,false,true,18/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,719754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2618,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,262,0.0,false,false,false,false,false,true,19/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,714754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2629,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,263,0.0,false,false,false,false,false,true,20/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,709754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2638,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,264,0.0,false,false,false,false,false,true,21/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,704754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2649,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,265,0.0,false,false,false,false,false,true,22/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,699754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2659,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,266,0.0,false,true,false,false,false,true,23/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,694754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2668,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,267,0.0,false,false,false,false,false,true,24/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,689754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2678,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,268,0.0,false,false,false,false,false,true,25/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,684754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2688,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,269,0.0,false,false,false,false,false,true,26/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,679754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2698,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,270,0.0,false,false,false,false,false,true,27/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,674754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2708,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,271,0.0,false,false,false,false,false,true,28/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,669754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2718,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,272,0.0,false,false,false,false,false,true,29/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,664754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2728,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,273,0.0,false,true,false,false,false,true,30/09/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,659754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2738,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,274,0.0,false,false,false,false,false,true,01/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,654754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2748,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,275,0.0,false,false,false,false,false,true,02/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,649754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2758,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,276,0.0,false,false,false,false,false,true,03/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,644754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2768,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,277,0.0,false,false,false,false,false,true,04/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,639754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2778,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,278,0.0,false,false,false,false,false,true,05/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,634754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2788,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,279,0.0,false,false,false,false,false,true,06/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,629754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2798,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,280,0.0,false,true,false,false,false,true,07/10/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,624754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
